window_end_time,vehicle_id,window_duration,record_count,instantaneous_power,battery_temp_rate,motor_temp_rate,avg_speed,max_speed,min_speed,soc_rate,latest_soc,energy_consumed,battery_temperature,motor_temperature,battery_voltage,battery_current
2026-06-05 21:43:30,EV_001,1.0,100,11.68,0.0,0.0,16.5,29.87,0.03,-7920.0,55.3,1.5895,60.0,150.0,349.6,33.4
2026-06-05 21:43:35,EV_001,1.0,100,5.51,0.0,0.0,16.35,29.87,0.03,-7560.0,55.3,1.5823,60.0,150.0,362.7,15.2
2026-06-05 21:43:40,EV_001,1.0,100,9.4,0.0,0.0,16.41,29.87,0.03,-7560.0,55.3,1.5808,60.0,150.0,357.4,26.3
2026-06-05 21:43:45,EV_001,1.0,100,13.36,0.0,0.0,16.53,29.87,0.03,-7560.0,55.3,1.5783,60.0,150.0,359.2,37.2
2026-06-05 21:43:50,EV_001,1.0,100,13.87,0.0,0.0,16.35,29.87,0.03,-7560.0,55.3,1.5764,60.0,150.0,362.2,38.3
2026-06-05 21:43:55,EV_001,1.0,100,5.63,0.0,0.0,16.08,29.87,0.03,-7560.0,55.2,1.5709,60.0,150.0,377.6,14.9
2026-06-05 21:44:00,EV_001,1.0,100,8.94,0.0,0.0,16.08,29.87,0.03,-7560.0,55.2,1.5705,60.0,150.0,357.6,25.0
2026-06-05 21:44:05,EV_001,1.0,100,10.88,0.0,0.0,16.07,29.87,0.03,-7560.0,55.2,1.5664,60.0,150.0,355.7,30.6
2026-06-05 21:44:10,EV_001,1.0,100,13.7,0.0,0.0,16.03,29.87,0.03,-7560.0,55.2,1.5663,60.0,150.0,353.2,38.8
2026-06-05 21:44:15,EV_001,1.0,100,17.19,0.0,0.0,15.97,29.87,0.03,-7560.0,55.1,1.5746,60.0,150.0,360.3,47.7
2026-06-05 21:44:20,EV_001,1.0,100,12.03,0.0,0.0,15.76,29.87,0.03,-7560.0,55.1,1.5817,60.0,150.0,357.9,33.6
2026-06-05 21:44:25,EV_001,1.0,100,14.1,0.0,0.0,15.86,29.87,0.03,-7560.0,55.1,1.5912,60.0,150.0,349.9,40.3
2026-06-05 21:44:30,EV_001,1.0,100,17.44,0.0,0.0,15.84,29.87,0.03,-7560.0,55.1,1.5961,60.0,150.0,361.0,48.3
2026-06-05 21:44:35,EV_001,1.0,100,17.61,0.0,0.0,15.9,29.87,0.03,-7920.0,55.0,1.6001,60.0,150.0,351.5,50.1
2026-06-05 21:44:40,EV_001,1.0,100,14.46,0.0,0.0,15.93,29.87,0.03,-7560.0,55.0,1.5931,60.0,150.0,357.8,40.4
2026-06-05 21:44:45,EV_001,1.0,100,16.7,0.0,0.0,15.87,29.87,0.03,-7560.0,55.0,1.5906,60.0,150.0,352.4,47.4
2026-06-05 21:44:50,EV_001,1.0,100,8.77,0.0,0.0,15.9,29.87,0.03,-7560.0,55.0,1.5801,60.0,150.0,357.9,24.5
2026-06-05 21:44:55,EV_001,1.0,100,15.86,0.0,0.0,15.99,29.87,0.03,-7920.0,54.9,1.5889,60.0,150.0,356.4,44.5
2026-06-05 21:45:00,EV_001,1.0,100,7.55,0.0,0.0,15.95,29.87,0.03,-7560.0,54.9,1.5812,60.0,150.0,346.5,21.8
2026-06-05 21:45:05,EV_001,1.0,100,11.75,0.0,0.0,15.75,29.87,0.03,-7560.0,54.9,1.5972,60.0,150.0,357.2,32.9
2026-06-05 21:45:10,EV_001,1.0,100,11.47,0.0,0.0,15.68,29.87,0.03,-7560.0,54.9,1.5967,60.0,150.0,350.9,32.7
2026-06-05 21:45:15,EV_001,1.0,100,10.7,0.0,0.0,15.79,29.87,0.03,-7560.0,54.9,1.5926,60.0,150.0,347.5,30.8
2026-06-05 21:45:20,EV_001,1.0,100,8.23,0.0,0.0,15.62,29.87,0.03,-7920.0,54.8,1.6003,60.0,150.0,351.6,23.4
2026-06-05 21:45:25,EV_001,1.0,100,11.75,0.0,0.0,15.71,29.87,0.03,-7920.0,54.8,1.6005,60.0,150.0,355.1,33.1
2026-06-05 21:45:30,EV_001,1.0,100,9.39,0.0,0.0,15.77,29.87,0.03,-7560.0,54.8,1.5865,60.0,150.0,361.2,26.0
2026-06-05 21:45:35,EV_001,1.0,100,12.81,0.0,0.0,15.53,29.87,0.03,-7560.0,54.8,1.5741,60.0,150.0,352.8,36.3
2026-06-05 21:45:40,EV_001,1.0,100,7.49,0.0,0.0,15.57,29.87,0.03,-7200.0,54.8,1.5636,60.0,150.0,355.1,21.1
2026-06-05 21:45:45,EV_001,1.0,100,9.68,0.0,0.0,15.65,29.87,0.03,-7560.0,54.7,1.5648,60.0,150.0,361.2,26.8
2026-06-05 21:45:50,EV_001,1.0,100,9.35,0.0,0.0,15.71,29.87,0.03,-7560.0,54.7,1.5718,60.0,150.0,366.6,25.5
2026-06-05 21:45:55,EV_001,1.0,100,8.22,0.0,0.0,15.84,29.87,0.03,-7560.0,54.7,1.5591,60.0,150.0,342.6,24.0
2026-06-05 21:46:00,EV_001,1.0,100,9.42,0.0,0.0,15.77,29.87,0.03,-7560.0,54.7,1.5618,60.0,150.0,358.1,26.3
2026-06-05 21:46:05,EV_001,1.0,100,13.09,0.0,0.0,15.66,29.87,0.03,-7200.0,54.7,1.5566,60.0,150.0,343.6,38.1
2026-06-05 21:46:10,EV_001,1.0,100,5.05,0.0,0.0,15.44,29.87,0.03,-7200.0,54.7,1.5514,60.0,150.0,353.3,14.3
2026-06-05 21:46:15,EV_001,1.0,100,9.74,0.0,0.0,15.35,29.87,0.03,-7560.0,54.6,1.5444,60.0,150.0,360.7,27.0
2026-06-05 21:46:20,EV_001,1.0,100,8.15,0.0,0.0,15.3,29.87,0.03,-7560.0,54.6,1.5303,60.0,150.0,354.5,23.0
2026-06-05 21:46:25,EV_001,1.0,100,16.48,0.0,0.0,15.31,29.87,0.03,-7200.0,54.6,1.5369,60.0,150.0,357.5,46.1
2026-06-05 21:46:30,EV_001,1.0,100,9.57,0.0,0.0,15.53,29.87,0.03,-7200.0,54.6,1.5358,60.0,150.0,354.5,27.0
2026-06-05 21:46:35,EV_001,1.0,100,12.48,0.0,0.0,15.53,29.87,0.03,-7200.0,54.6,1.5464,60.0,150.0,361.6,34.5
2026-06-05 21:46:40,EV_001,1.0,100,8.23,0.0,0.0,15.62,29.87,0.03,-7560.0,54.5,1.5393,60.0,150.0,356.1,23.1
2026-06-05 21:46:45,EV_001,1.0,100,4.93,0.0,0.0,15.43,29.87,0.03,-7560.0,54.5,1.5241,60.0,150.0,354.7,13.9
2026-06-05 21:46:50,EV_001,1.0,100,8.85,0.0,0.0,15.29,29.87,0.03,-7200.0,54.5,1.5247,60.0,150.0,347.0,25.5
2026-06-05 21:46:55,EV_001,1.0,100,6.21,0.0,0.0,15.41,29.87,0.03,-7200.0,54.5,1.5134,60.0,150.0,354.9,17.5
2026-06-05 21:47:00,EV_001,1.0,100,12.36,0.0,0.0,15.41,29.87,0.03,-7200.0,54.5,1.5154,60.0,150.0,358.3,34.5
2026-06-05 21:47:05,EV_001,1.0,100,13.6,0.0,0.0,15.47,29.87,0.03,-7200.0,54.5,1.5128,60.0,150.0,358.9,37.9
2026-06-05 21:47:10,EV_001,1.0,100,9.62,0.0,0.0,15.27,29.87,0.03,-7200.0,54.4,1.4997,60.0,150.0,352.4,27.3
2026-06-05 21:47:15,EV_001,1.0,100,13.63,0.0,0.0,15.25,29.87,0.03,-7200.0,54.4,1.5016,60.0,150.0,348.7,39.1
2026-06-05 21:47:20,EV_001,1.0,100,7.74,0.0,0.0,15.24,29.87,0.03,-7200.0,54.4,1.5014,60.0,150.0,353.6,21.9
2026-06-05 21:47:25,EV_001,1.0,100,7.22,0.0,0.0,15.14,29.87,0.03,-7200.0,54.4,1.5046,60.0,150.0,342.1,21.1
2026-06-05 21:47:30,EV_001,1.0,100,9.86,0.0,0.0,15.28,29.87,0.03,-7200.0,54.4,1.5093,60.0,150.0,354.6,27.8
2026-06-05 21:47:35,EV_001,1.0,100,10.05,0.0,0.0,15.42,29.87,0.03,-7560.0,54.3,1.5017,60.0,150.0,346.4,29.0
2026-06-05 21:47:40,EV_001,1.0,100,8.37,0.0,0.0,15.24,29.87,0.03,-7200.0,54.3,1.504,60.0,150.0,350.3,23.9
2026-06-05 21:47:45,EV_001,1.0,100,12.34,0.0,0.0,15.36,29.87,0.03,-7200.0,54.3,1.4967,60.0,150.0,352.7,35.0
2026-06-05 21:47:50,EV_001,1.0,100,14.93,0.0,0.0,15.36,29.87,0.03,-7200.0,54.3,1.4928,60.0,150.0,348.1,42.9
2026-06-05 21:47:55,EV_001,1.0,100,16.95,0.0,0.0,15.38,29.87,0.03,-6840.0,54.3,1.4958,60.0,150.0,359.8,47.1
2026-06-05 21:48:00,EV_001,1.0,100,10.56,0.0,0.0,15.41,29.87,0.03,-7200.0,54.2,1.4982,60.0,150.0,354.3,29.8
2026-06-05 21:48:05,EV_001,1.0,100,13.22,0.0,0.0,15.49,29.87,0.03,-7200.0,54.2,1.5003,60.0,150.0,357.2,37.0
2026-06-05 21:48:10,EV_001,1.0,100,16.64,0.0,0.0,15.38,29.87,0.03,-7200.0,54.2,1.5158,60.0,150.0,356.3,46.7
2026-06-05 21:48:15,EV_001,1.0,100,10.13,0.0,0.0,15.45,29.87,0.03,-7200.0,54.2,1.5166,60.0,150.0,359.3,28.2
2026-06-05 21:48:20,EV_001,1.0,100,13.7,0.0,0.0,15.33,29.87,0.03,-7560.0,54.1,1.5273,60.0,150.0,350.5,39.1
2026-06-05 21:48:25,EV_001,1.0,100,12.77,0.0,0.0,15.45,29.87,0.03,-7200.0,54.1,1.5246,60.0,150.0,353.7,36.1
2026-06-05 21:48:30,EV_001,1.0,100,16.35,0.0,0.0,15.44,29.87,0.03,-7200.0,54.1,1.5311,60.0,150.0,350.0,46.7
2026-06-05 21:48:35,EV_001,1.0,100,9.8,0.0,0.0,15.36,29.87,0.03,-7200.0,54.1,1.541,60.0,150.0,350.1,28.0
2026-06-05 21:48:40,EV_001,1.0,100,15.34,0.0,0.0,15.4,29.87,0.29,-7560.0,54.0,1.5492,60.0,150.0,366.2,41.9
2026-06-05 21:48:45,EV_001,1.0,100,12.9,0.0,0.0,15.66,29.87,0.56,-7560.0,54.0,1.5442,60.0,150.0,353.5,36.5
2026-06-05 21:48:50,EV_001,1.0,100,16.85,0.0,0.0,15.67,29.87,0.56,-7560.0,54.0,1.5572,60.0,150.0,360.1,46.8
2026-06-05 21:48:55,EV_001,1.0,100,12.52,0.0,0.0,15.71,29.87,0.56,-7200.0,54.0,1.5547,60.0,150.0,355.8,35.2
2026-06-05 21:49:00,EV_001,1.0,100,10.32,0.0,0.0,15.75,29.87,0.56,-7560.0,53.9,1.5569,60.0,150.0,355.7,29.0
2026-06-05 21:49:05,EV_001,1.0,100,9.01,0.0,0.0,15.66,29.87,0.56,-7560.0,53.9,1.5515,60.0,150.0,354.6,25.4
2026-06-05 21:49:10,EV_001,1.0,100,9.83,0.0,0.0,15.55,29.87,0.56,-7560.0,53.9,1.5452,60.0,150.0,355.0,27.7
2026-06-05 21:49:15,EV_001,1.0,100,17.18,0.0,0.0,15.63,29.87,0.56,-7200.0,53.9,1.5511,60.0,150.0,349.1,49.2
2026-06-05 21:49:20,EV_001,1.0,100,7.26,0.0,0.0,15.47,29.87,0.56,-7200.0,53.9,1.5453,60.0,150.0,354.1,20.5
2026-06-05 21:49:25,EV_001,1.0,100,8.23,0.0,0.0,15.61,29.87,0.56,-7560.0,53.8,1.5464,60.0,150.0,354.9,23.2
2026-06-05 21:49:30,EV_001,1.0,100,9.64,0.0,0.0,15.65,29.87,0.56,-7560.0,53.8,1.541,60.0,150.0,361.2,26.7
2026-06-05 21:49:35,EV_001,1.0,100,7.38,0.0,0.0,15.52,29.87,0.56,-7560.0,53.8,1.5422,60.0,150.0,354.7,20.8
2026-06-05 21:49:40,EV_001,1.0,100,16.31,0.0,0.0,15.53,29.87,0.56,-7200.0,53.8,1.5516,60.0,150.0,348.6,46.8
2026-06-05 21:49:45,EV_001,1.0,100,12.37,0.0,0.0,15.73,29.87,1.88,-7200.0,53.8,1.5596,60.0,150.0,350.5,35.3
2026-06-05 21:49:50,EV_001,1.0,100,10.02,0.0,0.0,15.91,29.87,1.88,-7560.0,53.7,1.563,60.0,150.0,357.9,28.0
2026-06-05 21:49:55,EV_001,1.0,100,20.14,0.0,0.0,16.01,29.87,1.88,-7560.0,53.7,1.5851,60.0,150.0,349.7,57.6
2026-06-05 21:50:00,EV_001,1.0,100,8.24,0.0,0.0,16.11,29.87,1.88,-7560.0,53.7,1.5909,60.0,150.0,349.2,23.6
2026-06-05 21:50:05,EV_001,1.0,100,10.92,0.0,0.0,16.17,29.87,1.88,-7560.0,53.7,1.5885,60.0,150.0,355.7,30.7
2026-06-05 21:50:10,EV_001,1.0,100,15.58,0.0,0.0,16.05,29.87,1.88,-7560.0,53.6,1.5869,60.0,150.0,354.9,43.9
2026-06-05 21:50:15,EV_001,1.0,100,12.1,0.0,0.0,16.1,29.87,1.88,-7560.0,53.6,1.5912,60.0,150.0,366.6,33.0
2026-06-05 21:50:20,EV_001,1.0,100,9.76,0.0,0.0,16.05,29.87,1.88,-7560.0,53.6,1.5965,60.0,150.0,350.9,27.8
2026-06-05 21:50:25,EV_001,1.0,100,11.61,0.0,0.0,16.09,29.87,1.88,-7560.0,53.6,1.5871,60.0,150.0,357.3,32.5
2026-06-05 21:50:30,EV_001,1.0,100,12.23,0.0,0.0,16.05,29.87,1.88,-7920.0,53.5,1.5838,60.0,150.0,349.3,35.0
2026-06-05 21:50:35,EV_001,1.0,100,13.31,0.0,0.0,16.03,29.66,1.88,-7560.0,53.5,1.5836,60.0,150.0,351.2,37.9
2026-06-05 21:50:40,EV_001,1.0,100,13.58,0.0,0.0,16.04,29.66,1.88,-7560.0,53.5,1.6022,60.0,150.0,352.6,38.5
2026-06-05 21:50:45,EV_001,1.0,100,8.04,0.0,0.0,16.17,29.66,1.88,-7560.0,53.5,1.6058,60.0,150.0,352.8,22.8
2026-06-05 21:50:50,EV_001,1.0,100,10.37,0.0,0.0,16.24,29.66,1.88,-7560.0,53.5,1.595,60.0,150.0,355.3,29.2
2026-06-05 21:50:55,EV_001,1.0,100,6.12,0.0,0.0,16.17,29.66,1.88,-7560.0,53.5,1.5869,60.0,150.0,343.6,17.8
2026-06-05 21:51:00,EV_001,1.0,100,16.16,0.0,0.0,16.4,29.66,1.88,-7560.0,53.4,1.594,60.0,150.0,360.0,44.9
2026-06-05 21:51:05,EV_001,1.0,100,10.4,0.0,0.0,16.42,29.66,1.88,-7560.0,53.4,1.59,60.0,150.0,354.9,29.3
2026-06-05 21:51:10,EV_001,1.0,100,16.11,0.0,0.0,16.31,29.66,1.88,-7560.0,53.4,1.5893,60.0,150.0,358.9,44.9
2026-06-05 21:51:15,EV_001,1.0,100,13.62,0.0,0.0,16.23,29.66,1.88,-7920.0,53.3,1.591,60.0,150.0,350.1,38.9
2026-06-05 21:51:20,EV_001,1.0,100,12.64,0.0,0.0,16.08,29.66,1.88,-7560.0,53.3,1.5893,60.0,150.0,343.4,36.8
2026-06-05 21:51:25,EV_001,1.0,100,15.58,0.0,0.0,16.12,29.66,1.88,-7560.0,53.3,1.5894,60.0,150.0,356.5,43.7
2026-06-05 21:51:30,EV_001,1.0,100,13.79,0.0,0.0,16.09,29.66,1.88,-7560.0,53.3,1.5823,60.0,150.0,349.2,39.5
2026-06-05 21:51:35,EV_001,1.0,100,16.32,0.0,0.0,16.11,29.66,1.88,-7920.0,53.2,1.5889,60.0,150.0,355.5,45.9
2026-06-05 21:51:40,EV_001,1.0,100,7.28,0.0,0.0,15.99,29.66,1.88,-7920.0,53.2,1.5926,60.0,150.0,355.0,20.5
2026-06-05 21:51:45,EV_001,1.0,100,8.47,0.0,0.0,16.12,29.66,1.88,-7560.0,53.2,1.5881,60.0,150.0,350.2,24.2
2026-06-05 21:51:50,EV_001,1.0,100,6.8,0.0,0.0,16.04,29.66,1.88,-7560.0,53.2,1.5899,60.0,150.0,357.9,19.0
2026-06-05 21:51:55,EV_001,1.0,100,16.27,0.0,0.0,16.23,29.66,1.88,-7560.0,53.2,1.5994,60.0,150.0,359.1,45.3
2026-06-05 21:52:00,EV_001,1.0,100,8.66,0.0,0.0,16.09,29.66,1.88,-7560.0,53.2,1.5929,60.0,150.0,353.6,24.5
2026-06-05 21:52:05,EV_001,1.0,100,13.91,0.0,0.0,16.08,29.66,1.88,-7920.0,53.1,1.593,60.0,150.0,354.8,39.2
2026-06-05 21:52:10,EV_001,1.0,100,15.89,0.0,0.0,16.28,29.66,1.88,-7560.0,53.1,1.6072,60.0,150.0,351.5,45.2
2026-06-05 21:52:15,EV_001,1.0,100,4.48,0.0,0.0,16.28,29.66,1.88,-7560.0,53.1,1.601,60.0,150.0,358.5,12.5
2026-06-05 21:52:20,EV_001,1.0,100,11.29,0.0,0.0,16.24,29.66,1.88,-7560.0,53.1,1.6016,60.0,150.0,356.0,31.7
2026-06-05 21:52:25,EV_001,1.0,100,3.16,0.0,0.0,16.21,29.66,1.88,-7560.0,53.1,1.5869,60.0,150.0,350.7,9.0
2026-06-05 21:52:30,EV_001,1.0,100,8.67,0.0,0.0,16.14,29.66,1.88,-7560.0,53.0,1.5751,60.0,150.0,352.4,24.6
2026-06-05 21:52:35,EV_001,1.0,100,8.55,0.0,0.0,15.99,29.66,1.88,-7560.0,53.0,1.5703,60.0,150.0,356.2,24.0
2026-06-05 21:52:40,EV_001,1.0,100,13.07,0.0,0.0,16.08,29.66,1.88,-7560.0,53.0,1.5688,60.0,150.0,363.0,36.0
2026-06-05 21:52:45,EV_001,1.0,100,14.28,0.0,0.0,15.99,29.31,1.88,-7560.0,53.0,1.5645,60.0,150.0,355.1,40.2
2026-06-05 21:52:50,EV_001,1.0,100,13.93,0.0,0.0,15.98,29.31,1.88,-7200.0,53.0,1.5593,60.0,150.0,350.8,39.7
2026-06-05 21:52:55,EV_001,1.0,100,13.14,0.0,0.0,15.87,29.31,1.88,-7560.0,52.9,1.5575,60.0,150.0,353.1,37.2
2026-06-05 21:53:00,EV_001,1.0,100,11.72,0.0,0.0,15.68,29.31,1.88,-7560.0,52.9,1.5506,60.0,150.0,355.3,33.0
2026-06-05 21:53:05,EV_001,1.0,100,15.49,0.0,0.0,15.63,29.31,1.88,-7560.0,52.9,1.5599,60.0,150.0,356.9,43.4
2026-06-05 21:53:10,EV_001,1.0,100,12.47,0.0,0.0,15.68,29.31,1.88,-7200.0,52.9,1.5552,60.0,150.0,346.3,36.0
2026-06-05 21:53:15,EV_001,1.0,100,14.27,0.0,0.0,15.5,29.31,1.88,-7560.0,52.8,1.5645,60.0,150.0,349.7,40.8
2026-06-05 21:53:20,EV_001,1.0,100,8.14,0.0,0.0,15.51,29.31,1.88,-7560.0,52.8,1.5595,60.0,150.0,358.5,22.7
2026-06-05 21:53:25,EV_001,1.0,100,13.03,0.0,0.0,15.65,29.31,1.88,-7560.0,52.8,1.5617,60.0,150.0,354.2,36.8
2026-06-05 21:53:30,EV_001,1.0,100,6.17,0.0,0.0,15.72,29.31,1.88,-7560.0,52.8,1.5554,60.0,150.0,350.3,17.6
2026-06-05 21:53:35,EV_001,1.0,100,15.14,0.0,0.0,15.77,29.31,1.88,-7200.0,52.8,1.565,60.0,150.0,344.2,44.0
2026-06-05 21:53:40,EV_001,1.0,100,7.65,0.0,0.0,15.7,29.31,0.66,-7560.0,52.7,1.5593,60.0,150.0,356.0,21.5
2026-06-05 21:53:45,EV_001,1.0,100,7.55,0.0,0.0,15.68,29.31,0.66,-7560.0,52.7,1.5567,60.0,150.0,352.9,21.4
2026-06-05 21:53:50,EV_001,1.0,100,5.31,0.0,0.0,15.5,29.31,0.34,-7560.0,52.7,1.5463,60.0,150.0,349.2,15.2
2026-06-05 21:53:55,EV_001,1.0,100,11.51,0.0,0.0,15.48,29.31,0.34,-7560.0,52.7,1.5519,60.0,150.0,347.6,33.1
2026-06-05 21:54:00,EV_001,1.0,100,7.5,0.0,0.0,15.53,29.31,0.34,-7200.0,52.7,1.5489,60.0,150.0,345.5,21.7
2026-06-05 21:54:05,EV_001,1.0,100,4.98,0.0,0.0,15.36,29.31,0.34,-7200.0,52.7,1.5428,60.0,150.0,353.1,14.1
2026-06-05 21:54:10,EV_001,1.0,100,15.03,0.0,0.0,15.36,29.31,0.34,-7560.0,52.6,1.5523,60.0,150.0,352.8,42.6
2026-06-05 21:54:15,EV_001,1.0,100,10.79,0.0,0.0,15.34,29.31,0.34,-7560.0,52.6,1.5542,60.0,150.0,353.8,30.5
2026-06-05 21:54:20,EV_001,1.0,100,12.18,0.0,0.0,15.35,29.31,0.34,-7560.0,52.6,1.5529,60.0,150.0,354.0,34.4
2026-06-05 21:54:25,EV_001,1.0,100,14.73,0.0,0.0,15.44,29.31,0.34,-7560.0,52.6,1.5663,60.0,150.0,359.2,41.0
2026-06-05 21:54:30,EV_001,1.0,100,13.29,0.0,0.0,15.68,29.31,0.34,-7560.0,52.5,1.5713,60.0,150.0,350.7,37.9
2026-06-05 21:54:35,EV_001,1.0,100,14.39,0.0,0.0,15.73,29.31,0.34,-7560.0,52.5,1.5799,60.0,150.0,347.6,41.4
2026-06-05 21:54:40,EV_001,1.0,100,17.62,0.0,0.0,15.81,29.31,0.34,-7560.0,52.5,1.5815,60.0,150.0,363.2,48.5
2026-06-05 21:54:45,EV_001,1.0,100,2.35,0.0,0.0,15.71,29.31,0.34,-7560.0,52.5,1.5715,60.0,150.0,350.4,6.7
2026-06-05 21:54:50,EV_001,1.0,100,15.9,0.0,0.0,15.71,29.63,0.34,-7560.0,52.5,1.5762,60.0,150.0,356.6,44.6
2026-06-05 21:54:55,EV_001,1.0,100,10.2,0.0,0.0,15.97,29.63,0.34,-7560.0,52.4,1.579,60.0,150.0,342.4,29.8
2026-06-05 21:55:00,EV_001,1.0,100,13.02,0.0,0.0,15.96,29.63,0.34,-7560.0,52.4,1.5902,60.0,150.0,359.7,36.2
2026-06-05 21:55:05,EV_001,1.0,100,15.15,0.0,0.0,16.02,29.63,0.34,-7560.0,52.4,1.599,60.0,150.0,353.9,42.8
2026-06-05 21:55:10,EV_001,1.0,100,20.9,0.0,0.0,16.16,29.63,0.34,-7920.0,52.3,1.6194,60.0,150.0,360.9,57.9
2026-06-05 21:55:15,EV_001,1.0,100,10.68,0.0,0.0,16.06,29.63,0.34,-7920.0,52.3,1.617,60.0,150.0,360.8,29.6
2026-06-05 21:55:20,EV_001,1.0,100,9.75,0.0,0.0,16.04,29.63,0.34,-7920.0,52.3,1.6117,60.0,150.0,346.9,28.1
2026-06-05 21:55:25,EV_001,1.0,100,11.1,0.0,0.0,15.97,29.63,0.34,-7560.0,52.3,1.6137,60.0,150.0,350.2,31.7
2026-06-05 21:55:30,EV_001,1.0,100,9.7,0.0,0.0,16.12,29.63,0.34,-7560.0,52.3,1.6083,60.0,150.0,356.6,27.2
2026-06-05 21:55:35,EV_001,1.0,100,17.56,0.0,0.0,16.06,29.63,0.34,-7920.0,52.2,1.6219,60.0,150.0,356.1,49.3
2026-06-05 21:55:40,EV_001,1.0,100,11.24,0.0,0.0,16.22,29.63,0.34,-7920.0,52.2,1.6275,60.0,150.0,359.1,31.3
2026-06-05 21:55:45,EV_001,1.0,100,6.31,0.0,0.0,16.43,29.63,0.34,-7920.0,52.2,1.6225,60.0,150.0,352.3,17.9
2026-06-05 21:55:50,EV_001,1.0,100,8.54,0.0,0.0,16.28,29.63,0.34,-7560.0,52.2,1.6204,60.0,150.0,345.6,24.7
2026-06-05 21:55:55,EV_001,1.0,100,9.51,0.0,0.0,16.32,29.63,0.34,-7560.0,52.2,1.622,60.0,150.0,350.8,27.1
2026-06-05 21:56:00,EV_001,1.0,100,13.8,0.0,0.0,16.36,29.63,0.34,-7920.0,52.1,1.624,60.0,150.0,341.6,40.4
2026-06-05 21:56:05,EV_001,1.0,100,5.84,0.0,0.0,16.28,29.63,0.34,-7920.0,52.1,1.6114,60.0,150.0,347.8,16.8
2026-06-05 21:56:10,EV_001,1.0,100,11.11,0.0,0.0,16.17,29.63,0.34,-7920.0,52.1,1.6033,60.0,150.0,355.0,31.3
2026-06-05 21:56:15,EV_001,1.0,100,16.49,0.0,0.0,16.08,29.63,0.34,-7560.0,52.1,1.6116,60.0,150.0,348.7,47.3
2026-06-05 21:56:20,EV_001,1.0,100,11.16,0.0,0.0,16.14,29.63,0.34,-7560.0,52.1,1.6087,60.0,150.0,354.3,31.5
2026-06-05 21:56:25,EV_001,1.0,100,12.87,0.0,0.0,15.92,29.63,0.34,-7920.0,52.0,1.6035,60.0,150.0,356.6,36.1
2026-06-05 21:56:30,EV_001,1.0,100,18.87,0.0,0.0,15.95,29.63,0.34,-7920.0,52.0,1.6156,60.0,150.0,350.7,53.8
2026-06-05 21:56:35,EV_001,1.0,100,17.02,0.0,0.0,16.06,29.63,0.34,-7560.0,52.0,1.6202,60.0,150.0,341.7,49.8
2026-06-05 21:56:40,EV_001,1.0,100,13.03,0.0,0.0,16.15,29.63,0.34,-7920.0,51.9,1.6206,60.0,150.0,346.5,37.6
2026-06-05 21:56:45,EV_001,1.0,100,8.76,0.0,0.0,16.17,29.63,0.34,-7920.0,51.9,1.61,60.0,150.0,359.1,24.4
2026-06-05 21:56:50,EV_001,1.0,100,17.89,0.0,0.0,16.18,29.63,0.34,-7920.0,51.9,1.6213,60.0,150.0,347.3,51.5
2026-06-05 21:56:55,EV_001,1.0,100,15.19,0.0,0.0,16.13,29.63,0.34,-7560.0,51.9,1.621,60.0,150.0,349.9,43.4
2026-06-05 21:57:00,EV_001,1.0,100,2.17,0.0,0.0,16.14,29.63,0.34,-7560.0,51.9,1.6061,60.0,150.0,349.5,6.2
2026-06-05 21:57:05,EV_001,1.0,100,7.44,0.0,0.0,16.1,29.63,0.34,-7560.0,51.9,1.5931,60.0,150.0,352.5,21.1
2026-06-05 21:57:10,EV_001,1.0,100,5.81,0.0,0.0,16.1,29.63,0.34,-7920.0,51.8,1.5837,60.0,150.0,343.9,16.9
2026-06-05 21:57:15,EV_001,1.0,100,9.19,0.0,0.0,15.94,29.63,0.34,-7560.0,51.8,1.5822,60.0,150.0,352.1,26.1
2026-06-05 21:57:20,EV_001,1.0,100,8.48,0.0,0.0,15.81,29.63,0.34,-7560.0,51.8,1.5814,60.0,150.0,356.5,23.8
2026-06-05 21:57:25,EV_001,1.0,100,15.46,0.0,0.0,15.86,29.63,0.34,-7560.0,51.8,1.5893,60.0,150.0,366.3,42.2
2026-06-05 21:57:30,EV_001,1.0,100,14.21,0.0,0.0,15.85,29.63,0.34,-7560.0,51.8,1.5851,60.0,150.0,357.0,39.8
2026-06-05 21:57:35,EV_001,1.0,100,14.75,0.0,0.0,15.88,29.63,0.34,-7920.0,51.7,1.5955,60.0,150.0,351.3,42.0
2026-06-05 21:57:40,EV_001,1.0,100,7.97,0.0,0.0,15.95,29.63,0.34,-7560.0,51.7,1.5952,60.0,150.0,346.7,23.0
2026-06-05 21:57:45,EV_001,1.0,100,14.87,0.0,0.0,15.96,29.63,0.34,-7560.0,51.7,1.6024,60.0,150.0,355.0,41.9
2026-06-05 21:57:50,EV_001,1.0,100,8.44,0.0,0.0,15.92,29.63,0.34,-7560.0,51.7,1.6039,60.0,150.0,350.1,24.1
2026-06-05 21:57:55,EV_001,1.0,100,17.75,0.0,0.0,16.1,29.63,0.34,-7920.0,51.6,1.6059,60.0,150.0,351.4,50.5
2026-06-05 21:58:00,EV_001,1.0,100,13.15,0.0,0.0,16.1,29.63,0.34,-7920.0,51.6,1.607,60.0,150.0,356.3,36.9
2026-06-05 21:58:05,EV_001,1.0,100,11.85,0.0,0.0,16.1,29.63,0.34,-7560.0,51.6,1.6095,60.0,150.0,353.8,33.5
